Url,Name,Address,Phone,Latitude,Longitude,Category,Price,RatingAverage,TotalReviews
https://www.yelp.it/biz/villa-della-regina-torino,'Villa della Regina','Strada Santa Margherita 79 10131 Torino','8003 29329',?,?,'Musei; Monumenti/Luoghi storici e d interesse',null,4.0,1
'https://www.yelp.it/biz/l-angolo-del-caff\%C3\%A8-torino','L’Angolo del Caffè','Via Tripoli 11F 10136 Torino','011 353810',?,?,Bar,2,4.0,1
https://www.yelp.it/biz/ichiban-torino,Ichiban,'Via Plana 1 10123 Torino','011 8123560',?,?,'Cucina giapponese',1,4.0,1
https://www.yelp.it/biz/steamboat-torino,Steamboat,'Via Po 53 10124 Torino','011 19662964',?,?,'Dolci; Negozi alimentari specializzati; Gallerie d arte/Spazi espositivi',null,4.0,1
https://www.yelp.it/biz/peperosso-torino,Peperosso,'Via Netro 22 10143 Torino','011 2077304',?,?,'Pizzerie; Cucina piemontese; Trattorie',1,4.0,1
'https://www.yelp.it/biz/l-ancienne-maison-du-th\%C3\%A9-torino','L’Ancienne Maison du Thé','Via della Rocca 2 10123 Torino',null,?,?,Caffè/Tè,2,4.0,1
https://www.yelp.it/biz/sen-mi-ya-torino-2,'Sen Mi Ya','Corso Peschiera 167 10141 Torino','011 3352634',?,?,'Cucina giapponese',2,4.0,1
'https://www.yelp.it/biz/san-francisco-caff\%C3\%A8-torino','San Francisco Caffè','Via Principi d Acaja 15 10138 Torino',null,?,?,'Caffè; Caffetteria',1,4.0,1
https://www.yelp.it/biz/bar-cristal-torino,'Bar Cristal','Piazza Statuto 30A 10144 Torino','011 4733298',?,?,Bar,null,4.0,1
https://www.yelp.it/biz/strawberry-torino,Strawberry,'Piazza della Consolata 9/C 10122 Torino',null,?,?,'Lounge bar',2,4.0,1
https://www.yelp.it/biz/ass0-ciazione-museo-della-marionetta-torino,'Ass0 Ciazione Museo Della Marionetta','Via Santa Teresa 5 10121 Torino','011 530238',?,?,'Musei; Opera/Danza classica; Arene/Sale da concerto',1,3.0,3
https://www.yelp.it/biz/doubletree-torino,DoubleTree,'Via Nizza 230 10126 Torino','011 6642781',?,?,'Cocktail bar; Wine bar; Insalate',2,4.0,1
https://www.yelp.it/biz/antico-balon-torino,'Antico Balon','Piazza Emanuele Filiberto 3A 10122 Torino','011 7652572',?,?,'Pizzerie; Cucina piemontese',2,4.0,1
https://www.yelp.it/biz/beaubar-torino,Beaubar,'Via Montebello 13 10124 Torino',null,?,?,'Caffè; Hamburger; Panini/Sandwich',2,4.0,1
https://www.yelp.it/biz/la-scala-ice-torino,'La Scala Ice','Piazza Vittorio Veneto 15 10124 Torino',null,?,?,Gelaterie,2,4.0,1
https://www.yelp.it/biz/gelatiamo-torino,GelaTiAmo,'Via Arnaldo da Brescia 10134 Torino',null,?,?,Gelaterie,1,3.5,4
https://www.yelp.it/biz/hua-li-du-torino,'HUA LI DU','Via San Donato 7 10144 Torino','011 487717',?,?,'Cucina italiana',null,4.0,1
https://www.yelp.it/biz/ristorante-ratatui-torino-2,'Ristorante Ratatui','Via San Rocchetto 34 10143 Torino','011 7716771',?,?,'Cucina piemontese',2,4.0,1
https://www.yelp.it/biz/borgo-dora-torino,'Borgo Dora','Via Borgo Dora 37 10152 Torino','011 4364778',?,?,'Cucina italiana',3,4.0,1
https://www.yelp.it/biz/magica-egitto-torino,'Magica Egitto','Via Ferdinando Bonsignore 8A 10131 Torino',null,?,?,'Cucina egiziana',null,4.0,1
https://www.yelp.it/biz/caffetteria-regina-torino,'Caffetteria Regina','C. Regina Margherita 122/A 10100 Torino','011 5215520',?,?,Bar,1,4.0,1
https://www.yelp.it/biz/zelli-wine-bar-torino,'Zelli Wine Bar','Corso Vittorio Emanuele II 35 10123 Torino','011 6692250',?,?,'Wine bar',2,2.5,2
https://www.yelp.it/biz/oro-birra-torino,'Oro Birra','Corso Regina Margherita 97 10124 Torino','011 5788480',?,?,'Cucina italiana; Pub',3,4.0,1
https://www.yelp.it/biz/piedmonte-lounge-torino-2,'Piedmonte Lounge','Aeroporto di Torino 10152 Torino','011 5676538',?,?,'VIP lounge',null,4.0,1
https://www.yelp.it/biz/okinawa-torino,Okinawa,'Via Giulia di Barolo 18 10124 Torino','011 19781521',?,?,'Cucina giapponese',2,4.0,1
https://www.yelp.it/biz/bangla-takeaway-torino,'Bangla Takeaway','Corso Brescia 5 10152 Torino','389 1463972',?,?,'Kebab; Cucina indiana',3,4.0,1
https://www.yelp.it/biz/bocciofila-mossetto-torino,'Bocciofila Mossetto','Lungo Dora Agrigento 16 10152 Torino','011 5213626',?,?,'Cucina italiana',4,4.0,1
'https://www.yelp.it/biz/caff\%C3\%A8-della-posta-torino','Caffè della Posta','Via Pier Dionigi Pinelli 14C 10144 Torino',null,?,?,Caffè,null,4.0,1
https://www.yelp.it/biz/singapore-torino,Singapore,'Corso Regina Margherita 161 10144 Torino','011 487003',?,?,'Pizzerie; Cucina cinese',2,4.0,1
https://www.yelp.it/biz/pizzeria-vecchio-forno-garibaldi-torino,'Pizzeria Vecchio Forno Garibaldi','Corso Orbassano 112 10136 Torino','011 350882',?,?,Pizzerie,null,4.0,1
'https://www.yelp.it/biz/caff\%C3\%A9-tiffany-torino-2','Caffé Tiffany','Via Urbino 38 10152 Torino','334 9588465',?,?,'Cucina italiana; Bar; Cucina cinese',2,4.0,1
https://www.yelp.it/biz/farini-da-lia-torino,'Farini Da Lia','Via Giorgio Pallavicino 22 10153 Torino','011 887573',?,?,'Cucina italiana',null,4.0,1
'https://www.yelp.it/biz/caff\%C3\%A9-margarita-torino-2','Caffé Margarita','Corso Regina Margherita 206 10144 Torino','011 484644',?,?,Caffetteria,1,4.0,1
https://www.yelp.it/biz/chez-zeina-torino,'Chez Zeina','Via Vittorio Andreis 18N 10152 Torino','320 3712832',?,?,'Cucina libanese',3,4.0,1
https://www.yelp.it/biz/cit-ma-bon-torino,'Cit Ma Bon','Corso Casale 34 10131 Torino','011 8196845',?,?,Pizzerie,2,4.0,1
https://www.yelp.it/biz/exki-8-gallery-torino-2,'EXKi 8 Gallery','Via Nizza 230 10126 Torino','011 6645686',?,?,'Cucina vegetariana; Insalate; Senza glutine',3,4.0,1
https://www.yelp.it/biz/wang-shao-xiong-torino,'Wang Shao Xiong','Via Nizza 262 10126 Torino','011 6960411',?,?,'Cucina italiana',4,4.0,1
https://www.yelp.it/biz/sir-francis-drake-torino,'Sir Francis Drake','Via Caraglio 35 10141 Torino','011 19714878',?,?,Pub,2,4.0,1
https://www.yelp.it/biz/i-soliti-amici-torino,'I Soliti Amici','Corso Unione Sovietica 383 10135 Torino','011 3175168',?,?,'Cucina italiana; Pizzerie; Piatti a base di pesce',1,3.0,2
https://www.yelp.it/biz/neko-cafe-torino,'Neko Cafe’','Via Napione 33 10124 Torino','011 8178369',?,?,'Caffè; Cucina vegetariana; Cucina vegana',2,4.0,1
https://www.yelp.it/biz/osteria-povrom-torino,'Osteria Povr’om','Via Modena 51 10153 Torino','011 2478224',?,?,'Cucina italiana',2,4.0,1
https://www.yelp.it/biz/burger-king-parco-dora-torino,'Burger King Parco Dora','Via Treviso 26 10144 Torino','011 4338451',?,?,'Hamburger; Fast food',2,4.0,1
https://www.yelp.it/biz/bastimento-torino,Bastimento,'Via Della Rocca 10 10123 Torino','011 19708154',?,?,'Cucina italiana',2,2.5,2
https://www.yelp.it/biz/da-giuliano-torino,'Da Giuliano','Via Francesco Cigna 48B 10152 Torino','011 4363036',?,?,Pizzerie,2,4.0,1
https://www.yelp.it/biz/banco-di-sicilia-torino,'Banco di Sicilia','Via Arnaldo da Brescia 23 10134 Torino','011 3192400',?,?,'Pizzerie; Piatti a base di pesce; Cucina siciliana',1,4.0,1
https://www.yelp.it/biz/the-queen-victoria-torino,'the queen victoria','via s. casana 46 angolo corso traiano 10020 Torino','338 5472207',?,?,Pub,2,3.5,2
https://www.yelp.it/biz/la-madia-torino,'La Madia','Via Quintino Sella 85A 10131 Torino','011 8190028',?,?,'Cucina piemontese; Trattorie',3,4.0,1
https://www.yelp.it/biz/ponte-dora-torino,'Ponte Dora','Corso Vercelli 5Bis 10152 Torino','011 282839',?,?,Pizzerie,2,4.0,1
https://www.yelp.it/biz/buosi-torino,Buosi,'Via Privata Angrogna 16 10139 Torino','011 7793536',?,?,'Wine bar',3,4.0,1
https://www.yelp.it/biz/grande-muraglia-di-zhans-rong-e-li-songhai-torino,'Grande Muraglia di Zhans Rong e LI Songhai','Corso Emilia 2 10100 Torino','011 5539420',?,?,'Cucina cinese',null,4.0,1
'https://www.yelp.it/biz/miseria-e-nobilt\%C3\%A0-torino-7','Miseria & Nobiltà','Via Lesegno 69I 10136 Torino','011 3601881',?,?,'Pizzerie; Cucina campana',2,4.0,1
https://www.yelp.it/biz/birreria-don-giovanni-torino,'Birreria Don Giovanni','Via Tripoli 67 10136 Torino','011 3247949',?,?,Bar,3,3.0,2
https://www.yelp.it/biz/pizzeria-silvestro-torino,'Pizzeria Silvestro','Corso Trapani 110 10139 Torino','011 332648',?,?,Pizzerie,null,4.0,1
https://www.yelp.it/biz/exki-xxsettembre-torino,'Exki Xxsettembre','Via XX Settembre 12 10129 Torino','011 5604108',?,?,'Cucina italiana',4,2.5,2
https://www.yelp.it/biz/giardini-di-parco-dora-torino,'Giardini di Parco Dora','Corso Mortara Torino',null,?,?,Parchi,null,4.0,1
https://www.yelp.it/biz/mixer-bar-di-figliolia-m-torino,'Mixer BAR di Figliolia M.','Via Filadelfia 115 10100 Torino','011 352174',?,?,Bar,2,4.0,1
https://www.yelp.it/biz/la-cantinetta-torino,'La Cantinetta','Via Buenos Aires 73 10137 Torino','011 390852',?,?,'Wine bar',2,4.0,1
https://www.yelp.it/biz/alivella-torino,A’livella,'Corso Belgio 50 10153 Torino','011 8600173',?,?,Pizzerie,2,4.0,1
https://www.yelp.it/biz/panino-giusto-torino,'Panino Giusto','Via Nizza 258 10126 Torino',null,?,?,'Panini/Sandwich; Insalate',2,4.0,1
https://www.yelp.it/biz/la-limonaia-torino,'La Limonaia','Via Mario Ponzio 10 10141 Torino','011 7041887',?,?,'Cucina piemontese',null,4.0,1
https://www.yelp.it/biz/la-prima-da-moreno-torino,'La Prima da Moreno','Corso Unione Sovietica 244 10134 Torino','011 3179191',?,?,'Cucina italiana',3,4.0,1
https://www.yelp.it/biz/pizzeria-gelateria-cecchi-torino,'Pizzeria Gelateria Cecchi','Via Madama Cristina 92 10126 Torino','011 6507030',?,?,Pizzerie,2,3.0,2
'https://www.yelp.it/biz/caff\%C3\%A9-del-parco-torino','Caffé del Parco','Via San Rocco 4 10133 Torino',null,?,?,'Caffè; Caffè/Tè',2,4.0,1
https://www.yelp.it/biz/da-benito-torino,'Da Benito','Corso Siracusa 142 10132 Torino','011 3090353',?,?,'Cucina italiana',null,4.0,1
https://www.yelp.it/biz/pizzeria-cristina-torino,'Pizzeria Cristina','Corso Palermo 101 10152 Torino','011 2481706',?,?,Pizzerie,3,2.0,6
https://www.yelp.it/biz/pizze-e-cozze-torino,'Pizze e Cozze','Via Giovanni Battista Viotti 8 10121 Torino','011 5162035',?,?,'Cucina italiana; Pizzerie',2,3.0,2
https://www.yelp.it/biz/panificio-ursino-francesco-torino-2,'Panificio Ursino Francesco','Piazza Tommaso Campanella 9 10146 Torino','011 7793200',?,?,'Panifici; Dolci; Pasticcerie',2,4.0,1
https://www.yelp.it/biz/ginza-sushi-king-torino,'Ginza Sushi King','Corso Vittorio Emanuele Ii 29 10125 Torino','011 6698102',?,?,'Cucina giapponese; Cucina cinese',2,2.5,2
https://www.yelp.it/biz/in-vino-veritas-torino,'In Vino Veritas','Via Giulia di Barolo 50 10124 Torino','347 0109214',?,?,'Cucina italiana; Wine bar',2,3.5,3
https://www.yelp.it/biz/i-tre-scalini-torino,'I Tre Scalini','Via Guido Reni Torino',null,?,?,'Cucina italiana',null,4.0,1
https://www.yelp.it/biz/lunarossa-torino,Lunarossa,'Via Pietro Micca 9/a 10121 Torino','011 5119810',?,?,'Cucina italiana',3,2.5,4
'https://www.yelp.it/biz/caff\%C3\%A8-savoia-torino-2','Caffè Savoia','Piazza Castello 153 10122 Torino','011 4547200',?,?,Caffè,1,2.5,2
https://www.yelp.it/biz/hua-dou-cheng-torino,'HUA DOU Cheng','Corso Unione Sovietica 335 10135 Torino','011 612760',?,?,'Cucina italiana',null,4.0,1
'https://www.yelp.it/biz/algomas-caf\%C3\%A9-torino','Algomas Café','Via Rubino 45 10137 Torino',null,?,?,'Venditori ambulanti',2,4.0,1
https://www.yelp.it/biz/bottega-baretti-moncalieri,'Bottega Baretti','Via Sant Anselmo 28F 10024 Moncalieri','011 7900331',?,?,'Cucina italiana; Pizzerie; Panini/Sandwich',2,4.0,1
https://www.yelp.it/biz/stars-e-roses-torino,'Stars & Roses','Piazza Pietro Paleocapa 2 10121 Torino','011 5162052',?,?,'Cucina italiana',1,3.0,1
https://www.yelp.it/biz/paese-zhou-torino-2,'Paese Zhou','Corso Traiano 17 10135 Torino','011 613243',?,?,'Cucina italiana',null,4.0,1
https://www.yelp.it/biz/alla-baita-dei-7-nani-torino,'Alla Baita dei 7 Nani','Via Andrea Doria 5 10123 Torino','011 535812',?,?,'Cucina italiana; Pizzerie',null,3.0,1
https://www.yelp.it/biz/sushi-yu-torino,'Sushi Yu','Corso Matteotti 3 10121 Torino','011 538584',?,?,'Cucina giapponese',2,3.0,1
https://www.yelp.it/biz/pizzeria-la-sueva-torino-3,'Pizzeria La Sueva','Via San Paolo 33 10141 Torino','011 3851065',?,?,Pizzerie,2,2.5,2
https://www.yelp.it/biz/el-pollo-loco-torino,'El Pollo Loco','Corso Unione Sovietica 395 10135 Torino','011 0209883',?,?,'Cucina messicana; Cucina tex-mex',null,4.0,1
https://www.yelp.it/biz/burgheria-torino-2,Burgheria,'Via Giuseppe Baretti 6 10125 Torino','011 0446249',?,?,'Hamburger; Panini/Sandwich',2,3.0,1
https://www.yelp.it/biz/vyta-torino,Vyta,'Via Mompatero 27 10128 Torino',null,?,?,'Dolci; Colazioni/Brunch; Brasserie',1,2.5,3
https://www.yelp.it/biz/sushi-sound-torino,'Sushi Sound','Via Alessandro Volta 8 10121 Torino','011 0718071',?,?,'Cucina giapponese; Cocktail bar; Sushi bar',3,3.0,1
https://www.yelp.it/biz/il-punto-verde-torino-2,'Il Punto Verde','Via San Massimo 17 10123 Torino','011 885543',?,?,'Cucina italiana; Cucina vegetariana',1,2.0,3
https://www.yelp.it/biz/gelateria-piu-di-un-gelato-torino,'Gelateria PIU di UN Gelato','Via S. Tommaso 6 10121 Torino','011 5619252',?,?,Gelaterie,1,5.0,2
https://www.yelp.it/biz/l-agrifoglio-torino,L’agrifoglio,'Via Provana Andrea 7 10123 Torino','011 8136837',?,?,'Cucina italiana',2,3.0,1
https://www.yelp.it/biz/l-ancora-torino-3,L’Ancora,'Via Giovanni Giolitti 4B 10123 Torino','011 5063008',?,?,'Piatti a base di pesce',2,3.0,1
'https://www.yelp.it/biz/masaniello-\%C3\%A9-turnat-torino','Masaniello é Turnat','Via Ormea 1B 10125 Torino','011 6691087',?,?,'Cucina italiana; Pizzerie',2,3.0,1
https://www.yelp.it/biz/pony-bubble-tea-torino,'Pony Bubble Tea','Via Bruno Buozzi 4 10121 Torino','320 8853218',?,?,'Caffè; Bubble Tea',2,3.0,1
https://www.yelp.it/biz/freemadam-torino,Freemadam,'Via Madama Cristina 5E 10125 Torino','338 2392122',?,?,'Pizzerie; Caffè; Hamburger',null,3.0,1
https://www.yelp.it/biz/pasticceria-amore-torino,'Pasticceria Amore','Piazza Carlo Felice 74 10121 Torino','011 5830369',?,?,'Caffetteria; Dolci; Colazioni/Brunch',2,3.0,1
https://www.yelp.it/biz/mazzini-38-torino,'Mazzini 38','Via Mazzini 38 10123 Torino','011 2634482',?,?,'Cucina italiana; Pizzerie',3,3.0,1
https://www.yelp.it/biz/l-ancora-torino-2,L’Ancora,'Piazza Solferino 3 10121 Torino','011 4546157',?,?,'Piatti a base di pesce',3,3.0,1
https://www.yelp.it/biz/marechiaro-torino,Marechiaro,'Via San Francesco d Assisi 21 10121 Torino','011 535757',?,?,'Cucina italiana',null,3.0,1
https://www.yelp.it/biz/istanbul-santasophia-torino,'Istanbul SantaSophia','Via Madama Cristina 15 10126 Torino',null,?,?,'Pizzerie; Kebab',1,3.0,1
https://www.yelp.it/biz/trattoria-torricelli-torino,'Trattoria Torricelli','Via Torricelli 51 10129 Torino','011 599814',?,?,Trattorie,2,3.0,1
https://www.yelp.it/biz/tommy-tegamino-torino,'Tommy Tegamino','Corso Vittorio Emanuele II 45 10125 Torino','011 6693935',?,?,Pizzerie,2,3.0,1
https://www.yelp.it/biz/boheme-torino,Boheme,'Via Ormea 6 10125 Torino','011 19941382',?,?,Ristoranti,2,3.0,1
https://www.yelp.it/biz/pippo-paranza-torino,'Pippo Paranza','Via Bellezia 29 10122 Torino','011 7653356',?,?,'Cucina italiana; Piatti a base di pesce',2,3.0,1
https://www.yelp.it/biz/freccia-club-torino,'Freccia Club','Via Mompatero 43 10128 Torino',null,?,?,'Cucina italiana; Caffè',null,3.0,1
https://www.yelp.it/biz/sushi-j-torino,'Sushi J','Via dell Arsenale 41 10121 Torino','334 7467729',?,?,'Cucina giapponese',2,3.0,1
https://www.yelp.it/biz/ristoro-28-3-torino-2,'Ristoro 28/3','Via Pigafetta Antonio 56D 10100 Torino','011 5086066',?,?,'Cucina italiana',4,3.0,2
https://www.yelp.it/biz/la-galina-scannata-torino,'La Galina Scannata','Largo Saluzzo 25F 10125 Torino','011 6505723',?,?,'Piatti a base di pesce',null,3.0,1
https://www.yelp.it/biz/giapponese-xia-torino,'Giapponese Xia','Via Giuseppe Parini 14 10121 Torino',null,?,?,'Cucina giapponese',null,3.0,1
https://www.yelp.it/biz/bar-architettura-mac-torino,'Bar Architettura Mac','Viale Mattioli 39 10126 Torino','011 0907909',?,?,'Caffetteria',2,3.0,1
https://www.yelp.it/biz/mar-rosso-torino-2,'mar rosso','Via Silvio Pellico 8 10125 Torino','011 658236',?,?,'Cucina africana',2,3.0,1
https://www.yelp.it/biz/barber-and-caffee-torino,'Barber And Caffee','Via Fratelli Calandra 12D 10123 Torino',null,?,?,'Caffetteria; Tapas bar',null,3.0,1
https://www.yelp.it/biz/7-nani-torino,'7 Nani','Via Andrea Doria 5 10123 Torino','011 535812',?,?,'Cucina italiana; Pizzerie',null,3.0,1
https://www.yelp.it/biz/u-caruggiu-torino,'U Caruggiu','Via Madama Cristina 32 10125 Torino',null,?,?,'Pizzerie; Panifici',1,3.0,1
https://www.yelp.it/biz/girarrosti-santa-rita-torino,'Girarrosti Santa Rita','Via Madama Cristina 28 10125 Torino','011 6688208',?,?,'Fast food',1,3.0,1
https://www.yelp.it/biz/balbo-torino,Balbo,'Via Andra Doria 11 10123 Torino','011 8395775',?,?,'Cucina italiana',null,3.0,1
https://www.yelp.it/biz/l-hamburgueria-di-eataly-torino,'L’Hamburgueria di Eataly','Piazza Solferino 16A 10121 Torino','011 5611050',?,?,Hamburger,2,3.0,1
https://www.yelp.it/biz/lucky-nugget-saloon-torino,'Lucky Nugget Saloon','Corso Vittorio Emanuele II 21 10125 Torino','011 6695058',?,?,'Cucina tex-mex; Arene/Sale da concerto',2,3.0,1
https://www.yelp.it/biz/il-rospetto-torino,'Il Rospetto','Via Madama Cristina 5 10125 Torino','011 6698221',?,?,Pizzerie,2,3.0,1
https://www.yelp.it/biz/la-magnolia-torino-3,'La Magnolia','Via Mercantini 6F Angolo Via Meucci 10121 Torino','011 5184052',?,?,'Pizzerie; Piatti a base di pesce; Cucina mediterranea',2,3.0,1
https://www.yelp.it/biz/tea-company-torino,'Tea Company','Via Giuseppe Mazzini 22 10123 Torino','011 8170433',?,?,Caffè/Tè,2,3.0,1
https://www.yelp.it/biz/pizzeria-marfi-torino,'Pizzeria Marfi','Via Ormea 29 10125 Torino','339 3463740',?,?,Pizzerie,2,3.0,1
https://www.yelp.it/biz/roar-roads-torino,'Roar Roads','Via Carlo Alberto 3 10123 Torino','011 8120171',?,?,'Cucina italiana; Pub; Hamburger',2,3.0,1
https://www.yelp.it/biz/italians-wok-better-torino-3,'Italians Wok Better','Via Bellezia 7G 10122 Torino','011 7653007',?,?,'Cucina italiana; Cucina fusion asiatica; Cucina thailandese',2,3.0,1
https://www.yelp.it/biz/la-botte-gaia-torino,'La Botte Gaia','Via San Massimo 2 10123 Torino','011 8172581',?,?,'Cucina italiana; Wine bar',2,3.0,1
https://www.yelp.it/biz/pizzeria-la-stua-torino,'Pizzeria La Stua','Via Giuseppe Mazzini 46 10123 Torino','011 8178339',?,?,Pizzerie,null,3.0,1
https://www.yelp.it/biz/san-tommaso-10-torino,'San Tommaso 10','Via San Tommaso 10 10122 Torino','011 534201',?,?,Caffè,1,3.0,1
https://www.yelp.it/biz/museo-di-anatomia-umana-torino,'Museo di Anatomia Umana','Corso massimo D azelio 52 10126 Torino','011 6707883',?,?,Musei,null,3.0,1
https://www.yelp.it/biz/bar-delle-scienze-torino,'Bar delle Scienze','Via Accademia delle Scienze 2 10123 Torino',null,?,?,'Caffè; Caffè/Tè',null,3.0,1
https://www.yelp.it/biz/tropicana-torino,Tropicana,'Corso Mediterraneo 84 10129 Torino','011 19791200',?,?,'Cucina italiana; Pizzerie',2,3.0,1
https://www.yelp.it/biz/chef-espress-buffet-stazione-porta-susa-torino,'Chef Espress Buffet Stazione Porta Susa','Piazza XVIII Dicembre 8 10121 Torino','011 5634216',?,?,'Caffè; Dolci',2,3.0,1
https://www.yelp.it/biz/cinese-mei-li-hua-torino,'Cinese Mei Li Hua','Largo Toscana 29 10149 Torino','011 2161735',?,?,'Cucina cinese',2,3.0,2
https://www.yelp.it/biz/ala-torino,Ala,'Via Santa Giulia 24 10124 Torino','011 817477',?,?,'Cucina italiana',2,4.5,3
https://www.yelp.it/biz/pizzeria-4-stagioni-torino,'Pizzeria 4 Stagioni','Corso Lione 58 10141 Torino',null,?,?,'Cucina italiana',null,3.0,1
https://www.yelp.it/biz/o-raffertys-pub-torino,'O’ Rafferty’s Pub','Corso Sommelier 17/C Torino',null,?,?,'Pub; Irish pub',2,3.0,1
'https://www.yelp.it/biz/torino-citt\%C3\%A1-torino','Torino Cittá',Torino,null,?,?,'Monumenti/Luoghi storici e d interesse',null,3.0,1
https://www.yelp.it/biz/mc-donald-torino,'Mc Donald','Corso Giulio Cesare piazzale Autostrada TO-MI Torino',null,?,?,'Cucina americana (tradizionale)',1,3.0,1
https://www.yelp.it/biz/la-campana-torino-2,'La Campana','Via XX Settembre 79 10122 Torino','011 5214011',?,?,'Cucina piemontese; Senza glutine; Cucina pugliese',null,3.0,1
https://www.yelp.it/biz/bar-nuovo-nazionale-torino-3,'Bar Nuovo Nazionale','Via dell accademia Albertina 1 10123 Torino','011 882140',?,?,Caffè,2,3.0,1
https://www.yelp.it/biz/pizzeria-poldo-torino,'Pizzeria Poldo','Via Nanni Dante 97 10141 Torino','011 3855163',?,?,Pizzerie,null,2.0,4
https://www.yelp.it/biz/caffetteria-auditorium-torino,'Caffetteria Auditorium','Via Rossini 5 10124 Torino',null,?,?,Caffè,null,3.0,1
https://www.yelp.it/biz/dal-vecchio-torino,'Dal Vecchio','Corso Moncalieri 19A 10131 Torino','347 2110712',?,?,'Bar con sport in TV',2,3.0,1
https://www.yelp.it/biz/gandhi-torino,Gandhi,'Corso Regio Parco 24 10153 Torino',null,?,?,'Cucina indiana',3,3.0,1
https://www.yelp.it/biz/tre-da-tre-torino,'TRE DA TRE','Via G. Verdi 33 10124 Torino','011 8391312',?,?,Pizzerie,2,3.0,1
https://www.yelp.it/biz/maks-torino,MAK’S,'Piazza Vittorio Veneto 13 10124 Torino','011 6470034',?,?,Gelaterie,3,3.0,1
'https://www.yelp.it/biz/vale-un-per\%C3\%B9-torino','Vale un Perù','Via Prali 4B 10139 Torino','011 3835253',?,?,'Cucina peruviana',2,3.0,1
https://www.yelp.it/biz/museo-nazionale-della-montagna-duca-degli-abruzzi-torino,'Museo Nazionale Della Montagna Duca Degli Abruzzi','Via Giardino 39 10131 Torino','011 6604104',?,?,Musei,null,3.0,1
https://www.yelp.it/biz/porto-ribeca-torino-2,'Porto Ribeca','Via Tarino Luigi 2D 10124 Torino','011 8141426',?,?,Bar,2,3.0,1
https://www.yelp.it/biz/shizen-torino,Shizen,'Viale Thovez 6 10131 Torino','011 6605074',?,?,'Cucina giapponese',2,3.0,1
https://www.yelp.it/biz/residenza-parco-bramante-uno-torino,'Residenza Parco Bramante Uno','Via Bruno Giordano 63 10134 Torino','011 3185596',?,?,Parchi,null,3.0,1
https://www.yelp.it/biz/la-gaia-scienza-torino,'La Gaia Scienza','Via Guastalla 22 10124 Torino','011 8123821',?,?,'Cucina italiana',null,3.0,1
https://www.yelp.it/biz/fattore-k-torino,'Fattore K','Cesare Balbo 10 10124 Torino',null,?,?,Bar,null,3.0,1
https://www.yelp.it/biz/trattoria-piemontese-torino,'Trattoria Piemontese','Via Napione 45 10124 Torino','011 8122714',?,?,'Cucina piemontese; Trattorie',2,3.0,1
https://www.yelp.it/biz/il-porticciolo-torino,'Il Porticciolo','Via Barletta 58 10100 Torino','011 321601',?,?,'Cucina italiana',2,3.0,1
https://www.yelp.it/biz/parco-colletta-torino,'Parco Colletta','Lungo Dora Pietro Colletta 10154 Torino',null,?,?,Parchi,null,3.0,1
https://www.yelp.it/biz/the-duke-of-wellington-torino,'The Duke of Wellington','Via Caboto 26 10129 Torino','347 7062821',?,?,'Cucina italiana; Pub',2,2.5,2
https://www.yelp.it/biz/ai-4-assi-di-sanna-roberto-torino,'AI 4 Assi di Sanna Roberto','Corso Sebastopoli 261B 10134 Torino','011 355341',?,?,Pizzerie,3,2.0,5
https://www.yelp.it/biz/antica-cafetteria-torino,'Antica Cafetteria','Via Barletta 110 10136 Torino','011 5701656',?,?,Caffè,2,3.0,1
'https://www.yelp.it/biz/g\%C3\%B8rilla-torino',Gørilla,'Via Bernardino Galliari 20 10125 Torino','333 4748414',?,?,'Cocktail bar; Cucina vegana; Frullati/Succhi/Centrifugati',3,2.0,1
https://www.yelp.it/biz/bocciofila-cavorettese-torino,'Bocciofila Cavorettese','Strada Dei Ronchi 36 10133 Torino','011 6613030',?,?,'Cucina italiana',2,3.0,1
https://www.yelp.it/biz/grom-torino-3,Grom,'Corso Orbassano Torino',null,?,?,Gelaterie,null,3.0,2
https://www.yelp.it/biz/vitelloni-torino,Vitelloni,'Corso Giacomo Matteotti 3 Bis 10121 Torino','011 5069605',?,?,'Steak house; Barbecue; Carne di cervo',3,2.0,1
https://www.yelp.it/biz/ciacolon-ca-veneta-torino,'Ciacolon CA’ Veneta','Viale XXV Aprile 11 10133 Torino','011 6610911',?,?,Ristoranti,3,4.5,2
https://www.yelp.it/biz/wispobish-torino,WISPOBISH,'Corso Vittorio Emanuele ll 40 10123 Torino','011 884350',?,?,'Cucina italiana',2,5.0,1
https://www.yelp.it/biz/exki-giolitti-torino-3,'Exki Giolitti','Via Carlo Alberto 29 10123 Torino','011 0864829',?,?,'Cucina vegetariana; Insalate; Senza glutine',3,2.0,1
https://www.yelp.it/biz/macario-caffe-torino,'Macario Caffe’','Via San Domenico 7 Quadrilatero Romano 10122 Torino','011 4310151',?,?,Ristoranti,null,4.0,1
https://www.yelp.it/biz/autogrill-torino-4,Autogrill,'Corso Stazione di Torino Porta Nuova 10125 Torino','8000 69069',?,?,Bar,null,2.0,1
https://www.yelp.it/biz/bar-gerla-1927-torino,'Bar Gerla 1927','C.so Vittorio Emanuele II 88 10121 Torino','011 545422',?,?,'Cucina italiana; Bistrot; Colazioni/Brunch ',1,1.5,2
